Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
GBBoLoGHIoLMGHIAAMCCCKoMooJKDDEEJFFo,51,4780,,32865500,91
GBBBooGCCCoKAAHIoKDDHIoKoooJEEoFFJoo,43,4918,,41981700,112
GoBBCCGDDDoKAAHIoKooHIEEoFFFJLooooJL,41,3275,,103903000,186
BBBJooHCCJoLHAAKoLDDIKoMooIEEMoFFGGo,39,5425,,21855300,116
HBBoCCHoJDDDAAJooLoIEEKLoIFFKMGGGoKM,38,6323,,293862000,477
GBBBKMGCCCKMAAHILoDDHILooooJEEoooJFF,37,5548,,161987400,274
BBooLMGoCCLMGAAKLoHIJKDDHIJEENFFFooN,36,16463,,173231100,218
GBBBoKGCCCoKAAHIoLDDHIoLoooJEEoooJFF,36,2885,,58730200,201
BBBJCCDDDJoLAAIooLooIEELHoFFKoHGGGKo,35,12139,,84329900,141
oBBBCCooIooLAAIooLHDDEELHFFJKoGGGJKo,35,3261,,67562800,130
HBBCCLHDDDoLAAIJoLooIJEEoFFFKoooGGKo,34,15379,,88802600,170
BBBCCLooJDDLAAJoKMEEFFKMIooGGMIooHHo,34,3728,,61889000,152
oBBBCCooJDDLAAJKoLIEEKoMIoFFoMIGGHHM,34,1095,,89178900,257
BBBCCKDDDIoKAAHIoLGoHEELGoFFJoooooJo,33,10265,,47844100,103
FBBBJoFoCCJoAAGHKoDDGHKooooIEEoooIoo,33,3768,,150387700,373
FooooJFBBBoJAAGHoKCCGHoKoooIDDoooIEE,33,1484,,43276100,182
HoBBCCHDDJoLAAIJoLooIEEMoFFFKMoGGGKo,32,31757,,397298800,589
GoBBKLGCCCKLAAHIKLooHIoooooJDDoEEJFF,32,6956,,105171800,153
BBBCCLDDEEELAAJooMIoJFFMIGGoKoHHooKo,32,4260,,69839900,210
oooGooooFGBBAAFHIKCCoHIKEDDDJoEoooJo,32,2042,,61184200,147
HIBBCCHIooLoHIAALoDDJKLoooJKEEoFFGGo,32,686,,39209600,107
ooIBBBCCIJKoHAAJKoHooJDDEEFFoLGGGooL,31,15523,,71175800,91
GoIBBBGoIJoKGAAJoKCCDDoKoHEEoooHFFoo,31,7995,,48755800,87
GBBBKoGoCCKoAAIJKoHoIJDDHEEJoLFFFooL,31,5244,,67558400,78
BBIoooGoICCCGAAJoKDDoJoKHooJEEHFFFoo,31,3149,,236577500,370
oooGooooFGBBAAFGHJCCooHJEDDDIJEoooIo,31,1981,,43939600,100
BBBKCCIooKDDIoAAoLIEEEoLooJFFMGGJHHM,31,1005,,159103500,366
BBBoKooCCoKoAAHJoooGHJDDoGIEELFFIooL,30,24438,,412874800,695
ooIBBoGHICCLGHAAJLoDDoJMEEEoKMFFooKo,30,11292,,115206900,235
BBooKoGCCCKoGAAoKLHIJDDLHIJEEMFFFooM,30,7114,,271111100,419
EoooIKEBBBIKAAFGJLooFGJLoooHCCoooHDD,30,4985,,356464100,673
GoJBBBGoJCCCHAAKoLHIoKoLHIDDoMEEFFoM,30,3537,,146016200,400
BBHCCoDDHoJoGAAoJoGEEEJoGooIoooooIFF,30,2481,,78737200,256
FBBHIKFoGHIKAAGHJLoCCCJLDDDoJLEEoooo,30,1563,,33893600,101
BBBooIoEFooIoEFAAIooGHCCooGHooooGDDo,30,607,,10103900,52
GBBJooGHoJCCGHIAALDDIoKLEEEoKMFFFooM,29,24132,,63433000,276
EoHBBBEoHIoKFAAIJKFooIJLoGCCJLoGDDoo,29,13525,,173242600,246
HIBBCCHIJooMAAJoLMDDEELMoooKFFGGoKoo,29,9673,,44980000,150
GBBICCGDDIooAAHIooooHEEJooHooJFFoooJ,29,7253,,279428900,892
BBGHoJFoGHoJFAAHooFoCCCoDDDoIoEEEoIo,29,5137,,41351600,93
BBBIJoGooIJoGAAIooooHCCoDDHoKoEEFFKo,29,3920,,29094700,77
oooJBBoHIJoLoHIAALCCDDKMGEEEKMGFFFKo,29,3145,,43644200,91
BBBCCLDDIEELAAIJoMHFFJKMHGGJKooooooo,29,2530,,55536400,104
FoIoooFoIBBBGAAJoLGHoJKLGHCCKMDDEEoM,29,1950,,252351700,640
BBGCCoFoGoIoFAAoIoFDDDIooooHoooooHEE,29,1410,,50494200,187
FoIoooFoIBBBGAAJooGHoJKLGHCCKLDDDEEL,29,795,,115506500,317
IoJKBBIoJKLMIoAALMCCCDDMEEEFFoGGHHHo,29,283,,34826100,106
BBBCCKoDDooKAAHooLGoHEELGFFIJooooIJo,28,21246,,123793000,233
oKBBCCoKoMDDIAAMoNIoLEENJoLFFNJGGHHo,28,13413,,327056500,977
oIBBCCoIDDLMAAJoLMHoJKoNHEEKoNFFoKGG,28,9653,,44461900,67
HBBJCCHoIJDDAAIJKooEEoKLoFFFKLGGGooo,28,7168,,69271800,91
BBBKMooCCKMoAAJLooIoJLDDIEEFFoGGHHoo,28,5985,,222001800,408
GBBBKoGCCCKoAAIoKoHoIJDDHEEJoLFFFooL,28,4829,,101789500,106
BBBoIoCCCoIoAAHoIJoGHDDJoGEEoKFFFooK,28,3919,,70917400,108
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,,104684200,166
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,,82866300,168
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,,15409300,79
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,,110391400,293
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,,50172000,95
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,,26783700,83
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,,45212800,141
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,,7870100,28
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,,256730700,355
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,,18887700,37
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,,47756500,292
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,,29920300,80
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,,123427100,243
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,,200621100,459
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,,56233300,164
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,,113701900,330
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,,70446300,173
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,,73680800,152
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,,56348300,137
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,106734700,256
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,,112523800,296
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,28,100153400,166
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,167092000,433
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,27,113198900,176
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,28,43590200,147
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,,74218000,78
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,,26674200,54
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,27,35562400,112
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,63608800,106
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,61,79367800,327
