Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
GBBoLoGHIoLMGHIAAMCCCKoMooJKDDEEJFFo,51,4780,89,87693900,1315
GBBBooGCCCoKAAHIoKDDHIoKoooJEEoFFJoo,43,4918,,109647700,1726
GoBBCCGDDDoKAAHIoKooHIEEoFFFJLooooJL,41,3275,74,59226200,933
BBBJooHCCJoLHAAKoLDDIKoMooIEEMoFFGGo,39,5425,72,88415300,1385
HBBoCCHoJDDDAAJooLoIEEKLoIFFKMGGGoKM,38,6323,,163315300,2053
GBBBKMGCCCKMAAHILoDDHILooooJEEoooJFF,37,5548,64,53775100,741
BBooLMGoCCLMGAAKLoHIJKDDHIJEENFFFooN,36,16463,150,245694300,3148
GBBBoKGCCCoKAAHIoLDDHIoLoooJEEoooJFF,36,2885,62,44069100,720
BBBJCCDDDJoLAAIooLooIEELHoFFKoHGGGKo,35,12139,76,103908100,1475
oBBBCCooIooLAAIooLHDDEELHFFJKoGGGJKo,35,3261,81,74007600,1141
HBBCCLHDDDoLAAIJoLooIJEEoFFFKoooGGKo,34,15379,117,145945800,1933
BBBCCLooJDDLAAJoKMEEFFKMIooGGMIooHHo,34,3728,72,84539100,1376
oBBBCCooJDDLAAJKoLIEEKoMIoFFoMIGGHHM,34,1095,43,11878200,203
BBBCCKDDDIoKAAHIoLGoHEELGoFFJoooooJo,33,10265,108,147064800,2258
FBBBJoFoCCJoAAGHKoDDGHKooooIEEoooIoo,33,3768,62,49291700,835
FooooJFBBBoJAAGHoKCCGHoKoooIDDoooIEE,33,1484,44,28001400,490
HoBBCCHDDJoLAAIJoLooIEEMoFFFKMoGGGKo,32,31757,98,125971100,1664
GoBBKLGCCCKLAAHIKLooHIoooooJDDoEEJFF,32,6956,104,145921700,2017
BBBCCLDDEEELAAJooMIoJFFMIGGoKoHHooKo,32,4260,94,116304900,1855
oooGooooFGBBAAFHIKCCoHIKEDDDJoEoooJo,32,2042,44,25482300,416
HIBBCCHIooLoHIAALoDDJKLoooJKEEoFFGGo,32,686,39,12385800,226
ooIBBBCCIJKoHAAJKoHooJDDEEFFoLGGGooL,31,15523,117,159136100,2121
