Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
GBBoLoGHIoLMGHIAAMCCCKoMooJKDDEEJFFo,51,4780,51,231883000,3024
GBBBooGCCCoKAAHIoKDDHIoKoooJEEoFFJoo,43,4918,43,267865800,3987
GoBBCCGDDDoKAAHIoKooHIEEoFFFJLooooJL,41,3275,41,185102300,2468
BBBJooHCCJoLHAAKoLDDIKoMooIEEMoFFGGo,39,5425,39,186787900,2899
HBBoCCHoJDDDAAJooLoIEEKLoIFFKMGGGoKM,38,6323,38,379129800,5009
GBBBKMGCCCKMAAHILoDDHILooooJEEoooJFF,37,5548,37,308009200,3707
BBooLMGoCCLMGAAKLoHIJKDDHIJEENFFFooN,36,16463,36,832903800,10682
GBBBoKGCCCoKAAHIoLDDHIoLoooJEEoooJFF,36,2885,36,127717800,1636
BBBJCCDDDJoLAAIooLooIEELHoFFKoHGGGKo,35,12139,35,563800000,6907
oBBBCCooIooLAAIooLHDDEELHFFJKoGGGJKo,35,3261,35,188922100,2428
HBBCCLHDDDoLAAIJoLooIJEEoFFFKoooGGKo,34,15379,38,859900500,10265
BBBCCLooJDDLAAJoKMEEFFKMIooGGMIooHHo,34,3728,34,148343700,2320
oBBBCCooJDDLAAJKoLIEEKoMIoFFoMIGGHHM,34,1095,34,33900600,608
BBBCCKDDDIoKAAHIoLGoHEELGoFFJoooooJo,33,10265,33,476568000,6134
FBBBJoFoCCJoAAGHKoDDGHKooooIEEoooIoo,33,3768,33,139048700,2244
FooooJFBBBoJAAGHoKCCGHoKoooIDDoooIEE,33,1484,33,47092200,806
HoBBCCHDDJoLAAIJoLooIEEMoFFFKMoGGGKo,32,31757,34,763178300,9046
GoBBKLGCCCKLAAHIKLooHIoooooJDDoEEJFF,32,6956,33,496507800,6499
BBBCCLDDEEELAAJooMIoJFFMIGGoKoHHooKo,32,4260,32,217445400,2998
oooGooooFGBBAAFHIKCCoHIKEDDDJoEoooJo,32,2042,32,80985000,1259
HIBBCCHIooLoHIAALoDDJKLoooJKEEoFFGGo,32,686,32,24814500,438
ooIBBBCCIJKoHAAJKoHooJDDEEFFoLGGGooL,31,15523,34,818962900,9930
GoIBBBGoIJoKGAAJoKCCDDoKoHEEoooHFFoo,31,7995,31,193468200,2830
GBBBKoGoCCKoAAIJKoHoIJDDHEEJoLFFFooL,31,5244,31,309383100,4102
BBIoooGoICCCGAAJoKDDoJoKHooJEEHFFFoo,31,3149,31,146218400,1825
oooGooooFGBBAAFGHJCCooHJEDDDIJEoooIo,31,1981,31,120495100,1830
BBBKCCIooKDDIoAAoLIEEEoLooJFFMGGJHHM,31,1005,31,56124600,953
BBBoKooCCoKoAAHJoooGHJDDoGIEELFFIooL,30,24438,31,1044087100,11892
ooIBBoGHICCLGHAAJLoDDoJMEEEoKMFFooKo,30,11292,30,494872500,6412
BBooKoGCCCKoGAAoKLHIJDDLHIJEEMFFFooM,30,7114,30,531864500,6582
EoooIKEBBBIKAAFGJLooFGJLoooHCCoooHDD,30,4985,30,220742800,2890
GoJBBBGoJCCCHAAKoLHIoKoLHIDDoMEEFFoM,30,3537,30,126136700,1967
BBHCCoDDHoJoGAAoJoGEEEJoGooIoooooIFF,30,2481,30,73317200,1201
FBBHIKFoGHIKAAGHJLoCCCJLDDDoJLEEoooo,30,1563,30,80005600,1285
BBBooIoEFooIoEFAAIooGHCCooGHooooGDDo,30,607,30,23854500,443
GBBJooGHoJCCGHIAALDDIoKLEEEoKMFFFooM,29,24132,29,278601500,3703
EoHBBBEoHIoKFAAIJKFooIJLoGCCJLoGDDoo,29,13525,29,786059000,9801
HIBBCCHIJooMAAJoLMDDEELMoooKFFGGoKoo,29,9673,29,477429600,6544
GBBICCGDDIooAAHIooooHEEJooHooJFFoooJ,29,7253,29,348628900,4649
BBGHoJFoGHoJFAAHooFoCCCoDDDoIoEEEoIo,29,5137,29,323924300,3973
BBBIJoGooIJoGAAIooooHCCoDDHoKoEEFFKo,29,3920,29,144531100,2211
oooJBBoHIJoLoHIAALCCDDKMGEEEKMGFFFKo,29,3145,29,150997000,2155
BBBCCLDDIEELAAIJoMHFFJKMHGGJKooooooo,29,2530,29,157673200,2064
FoIoooFoIBBBGAAJoLGHoJKLGHCCKMDDEEoM,29,1950,29,85816100,1369
BBGCCoFoGoIoFAAoIoFDDDIooooHoooooHEE,29,1410,29,34231000,612
FoIoooFoIBBBGAAJooGHoJKLGHCCKLDDDEEL,29,795,29,39748100,682
IoJKBBIoJKLMIoAALMCCCDDMEEEFFoGGHHHo,29,283,29,14494800,280
BBBCCKoDDooKAAHooLGoHEELGFFIJooooIJo,28,21246,29,971615600,11879
oKBBCCoKoMDDIAAMoNIoLEENJoLFFNJGGHHo,28,13413,33,760231600,9743
oIBBCCoIDDLMAAJoLMHoJKoNHEEKoNFFoKGG,28,9653,28,143030200,2046
HBBJCCHoIJDDAAIJKooEEoKLoFFFKLGGGooo,28,7168,28,527041200,6263
BBBKMooCCKMoAAJLooIoJLDDIEEFFoGGHHoo,28,5985,28,190790800,2853
GBBBKoGCCCKoAAIoKoHoIJDDHEEJoLFFFooL,28,4829,28,240502300,3101
BBBoIoCCCoIoAAHoIJoGHDDJoGEEoKFFFooK,28,3919,28,239567800,3206
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,28,257849100,3253
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,28,212085100,2910
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,28,152169700,2237
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,28,109183700,1375
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,28,75302100,1126
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,28,64095800,1014
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,28,36669900,646
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,28,8921100,169
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,30,1033531400,12204
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,27,293010000,3855
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,27,177704900,2754
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,27,351468800,4638
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,27,500909500,6258
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,27,333671400,4468
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,27,292496000,3798
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,27,191556600,2937
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,27,92433200,1146
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,27,111437100,1714
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,27,195677400,3017
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,27,177535600,2487
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,27,107851300,1724
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,27,88971400,1378
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,27,102393100,1589
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,27,80929900,1240
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,27,30040200,530
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,27,40594400,682
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,27,31727400,526
