Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
GBBoLoGHIoLMGHIAAMCCCKoMooJKDDEEJFFo,51,4780,51,1426807100,3001
GBBBooGCCCoKAAHIoKDDHIoKoooJEEoFFJoo,43,4918,43,1608958200,3983
GoBBCCGDDDoKAAHIoKooHIEEoFFFJLooooJL,41,3275,41,1700846400,2468
BBBJooHCCJoLHAAKoLDDIKoMooIEEMoFFGGo,39,5425,39,1069607500,2899
HBBoCCHoJDDDAAJooLoIEEKLoIFFKMGGGoKM,38,6323,41,2884094400,4872
GBBBKMGCCCKMAAHILoDDHILooooJEEoooJFF,37,5548,37,1945948400,3614
BBooLMGoCCLMGAAKLoHIJKDDHIJEENFFFooN,36,16463,36,9316112200,9688
GBBBoKGCCCoKAAHIoLDDHIoLoooJEEoooJFF,36,2885,36,561396400,1636
BBBJCCDDDJoLAAIooLooIEELHoFFKoHGGGKo,35,12139,46,5198483700,6801
oBBBCCooIooLAAIooLHDDEELHFFJKoGGGJKo,35,3261,35,1536094300,2428
HBBCCLHDDDoLAAIJoLooIJEEoFFFKoooGGKo,34,15379,38,5808225400,6296
BBBCCLooJDDLAAJoKMEEFFKMIooGGMIooHHo,34,3728,34,868909000,2320
oBBBCCooJDDLAAJKoLIEEKoMIoFFoMIGGHHM,34,1095,34,169910600,608
BBBCCKDDDIoKAAHIoLGoHEELGoFFJoooooJo,33,10265,38,2746984700,5821
FBBBJoFoCCJoAAGHKoDDGHKooooIEEoooIoo,33,3768,33,750025200,2244
FooooJFBBBoJAAGHoKCCGHoKoooIDDoooIEE,33,1484,33,189227200,806
HoBBCCHDDJoLAAIJoLooIEEMoFFFKMoGGGKo,32,31757,,2969882500,3761
GoBBKLGCCCKLAAHIKLooHIoooooJDDoEEJFF,32,6956,38,4025807700,6681
BBBCCLDDEEELAAJooMIoJFFMIGGoKoHHooKo,32,4260,32,1049333000,2998
oooGooooFGBBAAFHIKCCoHIKEDDDJoEoooJo,32,2042,32,452429700,1259
HIBBCCHIooLoHIAALoDDJKLoooJKEEoFFGGo,32,686,32,141368200,438
ooIBBBCCIJKoHAAJKoHooJDDEEFFoLGGGooL,31,15523,42,7658749500,8407
GoIBBBGoIJoKGAAJoKCCDDoKoHEEoooHFFoo,31,7995,31,886242600,2431
GBBBKoGoCCKoAAIJKoHoIJDDHEEJoLFFFooL,31,5244,31,3610760900,3763
BBIoooGoICCCGAAJoKDDoJoKHooJEEHFFFoo,31,3149,31,1113722000,1825
oooGooooFGBBAAFGHJCCooHJEDDDIJEoooIo,31,1981,31,726511200,1788
BBBKCCIooKDDIoAAoLIEEEoLooJFFMGGJHHM,31,1005,31,307559000,953
BBBoKooCCoKoAAHJoooGHJDDoGIEELFFIooL,30,24438,48,8009542900,10901
ooIBBoGHICCLGHAAJLoDDoJMEEEoKMFFooKo,30,11292,31,3089911500,6409
