Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
GBBoLoGHIoLMGHIAAMCCCKoMooJKDDEEJFFo,51,4780,96,99000500,1491
GBBBooGCCCoKAAHIoKDDHIoKoooJEEoFFJoo,43,4918,71,129118300,2052
GoBBCCGDDDoKAAHIoKooHIEEoFFFJLooooJL,41,3275,69,53712400,846
BBBJooHCCJoLHAAKoLDDIKoMooIEEMoFFGGo,39,5425,74,96080300,1546
HBBoCCHoJDDDAAJooLoIEEKLoIFFKMGGGoKM,38,6323,53,217320500,3321
GBBBKMGCCCKMAAHILoDDHILooooJEEoooJFF,37,5548,58,59890600,844
BBooLMGoCCLMGAAKLoHIJKDDHIJEENFFFooN,36,16463,74,335520100,4747
GBBBoKGCCCoKAAHIoLDDHIoLoooJEEoooJFF,36,2885,64,47270900,760
BBBJCCDDDJoLAAIooLooIEELHoFFKoHGGGKo,35,12139,86,196008000,2538
oBBBCCooIooLAAIooLHDDEELHFFJKoGGGJKo,35,3261,57,78722800,1246
HBBCCLHDDDoLAAIJoLooIJEEoFFFKoooGGKo,34,15379,64,277018700,4098
BBBCCLooJDDLAAJoKMEEFFKMIooGGMIooHHo,34,3728,67,101301800,1405
oBBBCCooJDDLAAJKoLIEEKoMIoFFoMIGGHHM,34,1095,43,12108100,203
BBBCCKDDDIoKAAHIoLGoHEELGoFFJoooooJo,33,10265,76,198391600,3126
FBBBJoFoCCJoAAGHKoDDGHKooooIEEoooIoo,33,3768,66,52231300,896
FooooJFBBBoJAAGHoKCCGHoKoooIDDoooIEE,33,1484,43,30850400,562
HoBBCCHDDJoLAAIJoLooIEEMoFFFKMoGGGKo,32,31757,56,222917000,3278
GoBBKLGCCCKLAAHIKLooHIoooooJDDoEEJFF,32,6956,76,217159100,3293
BBBCCLDDEEELAAJooMIoJFFMIGGoKoHHooKo,32,4260,108,128326400,2075
oooGooooFGBBAAFHIKCCoHIKEDDDJoEoooJo,32,2042,41,30386200,505
HIBBCCHIooLoHIAALoDDJKLoooJKEEoFFGGo,32,686,39,12685000,226
ooIBBBCCIJKoHAAJKoHooJDDEEFFoLGGGooL,31,15523,61,145033300,2043
GoIBBBGoIJoKGAAJoKCCDDoKoHEEoooHFFoo,31,7995,94,50972800,784
GBBBKoGoCCKoAAIJKoHoIJDDHEEJoLFFFooL,31,5244,63,71728600,1047
BBIoooGoICCCGAAJoKDDoJoKHooJEEHFFFoo,31,3149,50,25541300,386
oooGooooFGBBAAFGHJCCooHJEDDDIJEoooIo,31,1981,42,30140200,516
BBBKCCIooKDDIoAAoLIEEEoLooJFFMGGJHHM,31,1005,54,30324100,536
BBBoKooCCoKoAAHJoooGHJDDoGIEELFFIooL,30,24438,62,253809500,3326
ooIBBoGHICCLGHAAJLoDDoJMEEEoKMFFooKo,30,11292,53,235061800,3519
BBooKoGCCCKoGAAoKLHIJDDLHIJEEMFFFooM,30,7114,51,312100400,4705
EoooIKEBBBIKAAFGJLooFGJLoooHCCoooHDD,30,4985,54,96764300,1518
GoJBBBGoJCCCHAAKoLHIoKoLHIDDoMEEFFoM,30,3537,56,81597500,1288
BBHCCoDDHoJoGAAoJoGEEEJoGooIoooooIFF,30,2481,56,49277900,858
FBBHIKFoGHIKAAGHJLoCCCJLDDDoJLEEoooo,30,1563,40,21196500,341
BBBooIoEFooIoEFAAIooGHCCooGHooooGDDo,30,607,40,14314100,265
GBBJooGHoJCCGHIAALDDIoKLEEEoKMFFFooM,29,24132,65,50059200,762
EoHBBBEoHIoKFAAIJKFooIJLoGCCJLoGDDoo,29,13525,80,167208900,2374
HIBBCCHIJooMAAJoLMDDEELMoooKFFGGoKoo,29,9673,68,107370000,1655
GBBICCGDDIooAAHIooooHEEJooHooJFFoooJ,29,7253,73,119287100,1834
BBGHoJFoGHoJFAAHooFoCCCoDDDoIoEEEoIo,29,5137,46,119449400,1848
BBBIJoGooIJoGAAIooooHCCoDDHoKoEEFFKo,29,3920,40,13159600,215
oooJBBoHIJoLoHIAALCCDDKMGEEEKMGFFFKo,29,3145,50,37353200,572
BBBCCLDDIEELAAIJoMHFFJKMHGGJKooooooo,29,2530,53,58958500,929
FoIoooFoIBBBGAAJoLGHoJKLGHCCKMDDEEoM,29,1950,54,47553500,762
BBGCCoFoGoIoFAAoIoFDDDIooooHoooooHEE,29,1410,43,19201400,361
FoIoooFoIBBBGAAJooGHoJKLGHCCKLDDDEEL,29,795,47,25639400,414
IoJKBBIoJKLMIoAALMCCCDDMEEEFFoGGHHHo,29,283,31,8729000,160
BBBCCKoDDooKAAHooLGoHEELGFFIJooooIJo,28,21246,107,492624700,7316
oKBBCCoKoMDDIAAMoNIoLEENJoLFFNJGGHHo,28,13413,53,470127300,7009
oIBBCCoIDDLMAAJoLMHoJKoNHEEKoNFFoKGG,28,9653,47,19604300,277
HBBJCCHoIJDDAAIJKooEEoKLoFFFKLGGGooo,28,7168,35,56596400,801
BBBKMooCCKMoAAJLooIoJLDDIEEFFoGGHHoo,28,5985,58,62826300,993
GBBBKoGCCCKoAAIoKoHoIJDDHEEJoLFFFooL,28,4829,47,101257000,1570
BBBoIoCCCoIoAAHoIJoGHDDJoGEEoKFFFooK,28,3919,42,132184300,2062
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,51,56459400,848
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,48,89125200,1342
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,50,31757400,468
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,48,67326300,1120
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,35,33856600,571
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,43,23192800,375
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,41,21356600,376
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,33,5070900,96
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,96,533452700,7328
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,41,69429000,1062
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,49,136554200,2166
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,61,199601400,3132
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,36,143891100,2168
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,48,79814800,1172
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,68,89469000,1210
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,50,86239300,1332
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,55,28682000,469
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,46,28357100,430
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,74,84455300,1391
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,63,59524200,983
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,49,21918300,353
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,37,9763400,155
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,40,24934000,383
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,35,16565500,265
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,33,11823600,208
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,38,20566200,354
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,38,11627000,190
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,29,4623200,87
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,112,126488500,1688
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,101,61139100,907
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,35,113248800,1296
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,36,158810900,2413
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,43,86554600,1242
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,53,86242300,1311
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,54,162506100,2573
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,55,35278500,585
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,35,23967800,353
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,45,50254900,805
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,41,22761000,371
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,46,53831900,859
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,34,32649900,504
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,55,33766200,508
