Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
GBBoLoGHIoLMGHIAAMCCCKoMooJKDDEEJFFo,51,4780,56,173235800,1113
GBBBooGCCCoKAAHIoKDDHIoKoooJEEoFFJoo,43,4918,58,251433500,2180
GoBBCCGDDDoKAAHIoKooHIEEoFFFJLooooJL,41,3275,49,166993200,964
BBBJooHCCJoLHAAKoLDDIKoMooIEEMoFFGGo,39,5425,59,244529300,2156
HBBoCCHoJDDDAAJooLoIEEKLoIFFKMGGGoKM,38,6323,49,268650200,1411
GBBBKMGCCCKMAAHILoDDHILooooJEEoooJFF,37,5548,47,229335900,1670
BBooLMGoCCLMGAAKLoHIJKDDHIJEENFFFooN,36,16463,70,785968100,2919
GBBBoKGCCCoKAAHIoLDDHIoLoooJEEoooJFF,36,2885,48,96660900,918
BBBJCCDDDJoLAAIooLooIEELHoFFKoHGGGKo,35,12139,64,579671500,3251
oBBBCCooIooLAAIooLHDDEELHFFJKoGGGJKo,35,3261,43,186731500,1057
HBBCCLHDDDoLAAIJoLooIJEEoFFFKoooGGKo,34,15379,55,371338900,2079
BBBCCLooJDDLAAJoKMEEFFKMIooGGMIooHHo,34,3728,39,174753200,1437
oBBBCCooJDDLAAJKoLIEEKoMIoFFoMIGGHHM,34,1095,47,32146300,252
BBBCCKDDDIoKAAHIoLGoHEELGoFFJoooooJo,33,10265,56,430512400,3104
FBBBJoFoCCJoAAGHKoDDGHKooooIEEoooIoo,33,3768,42,140320000,1296
FooooJFBBBoJAAGHoKCCGHoKoooIDDoooIEE,33,1484,42,68370600,538
HoBBCCHDDJoLAAIJoLooIEEMoFFFKMoGGGKo,32,31757,,468394400,2652
GoBBKLGCCCKLAAHIKLooHIoooooJDDoEEJFF,32,6956,51,513990000,3181
BBBCCLDDEEELAAJooMIoJFFMIGGoKoHHooKo,32,4260,37,207673500,1856
oooGooooFGBBAAFHIKCCoHIKEDDDJoEoooJo,32,2042,36,62882900,620
HIBBCCHIooLoHIAALoDDJKLoooJKEEoFFGGo,32,686,37,21703300,133
ooIBBBCCIJKoHAAJKoHooJDDEEFFoLGGGooL,31,15523,73,700393600,3172
GoIBBBGoIJoKGAAJoKCCDDoKoHEEoooHFFoo,31,7995,40,62362900,454
GBBBKoGoCCKoAAIJKoHoIJDDHEEJoLFFFooL,31,5244,37,69895000,194
BBIoooGoICCCGAAJoKDDoJoKHooJEEHFFFoo,31,3149,43,74062100,404
oooGooooFGBBAAFGHJCCooHJEDDDIJEoooIo,31,1981,36,64090200,559
BBBKCCIooKDDIoAAoLIEEEoLooJFFMGGJHHM,31,1005,46,62733300,576
BBBoKooCCoKoAAHJoooGHJDDoGIEELFFIooL,30,24438,,1028447000,6230
ooIBBoGHICCLGHAAJLoDDoJMEEEoKMFFooKo,30,11292,,522893000,3908
BBooKoGCCCKoGAAoKLHIJDDLHIJEEMFFFooM,30,7114,36,382774200,1928
EoooIKEBBBIKAAFGJLooFGJLoooHCCoooHDD,30,4985,39,195704800,1555
GoJBBBGoJCCCHAAKoLHIoKoLHIDDoMEEFFoM,30,3537,52,160749600,1575
BBHCCoDDHoJoGAAoJoGEEEJoGooIoooooIFF,30,2481,47,82065400,674
FBBHIKFoGHIKAAGHJLoCCCJLDDDoJLEEoooo,30,1563,33,67454900,606
BBBooIoEFooIoEFAAIooGHCCooGHooooGDDo,30,607,36,27278800,302
GBBJooGHoJCCGHIAALDDIoKLEEEoKMFFFooM,29,24132,38,91099100,583
EoHBBBEoHIoKFAAIJKFooIJLoGCCJLoGDDoo,29,13525,50,527477100,2939
